Month (text),GMT,London Mean Roadside Nitric Oxide (ug/m3),London Mean Roadside Nitrogen Dioxide (ug/m3),London Mean Roadside Oxides of Nitrogen (ug/m3),London Mean Roadside Ozone (ug/m3),London Mean Roadside PM10 Particulate (ug/m3),London Mean Roadside PM2.5 Particulate (ug/m3),London Mean Roadside Sulphur Dioxide (ug/m3),London Mean Background Nitric Oxide (ug/m3),London Mean Background Nitrogen Dioxide (ug/m3),London Mean Background Oxides of Nitrogen (ug/m3),London Mean Background Ozone (ug/m3),London Mean Background PM10 Particulate (ug/m3),London Mean Background PM2.5 Particulate (ug/m3),London Mean Background Sulphur Dioxide (ug/m3)
2014/1/1,06:00,113.2709677,56.10967742,169.3645161,22.68064516,20.74516129,11.06774194,2.45483871,44.86451613,38.2516129,80.92258065,30.56774194,15.53870968,9.596774194,4.496774194
2014/1/1,07:00,161.5483871,68.9,230.4193548,19.69032258,21.70967742,11.53225806,2.677419355,63.66129032,47.20645161,108.6451613,26.23870968,15.19354839,10,4.95483871
2014/1/1,08:00,177.9129032,73.70645161,251.5580645,18.42903226,22.72903226,11.55806452,2.95483871,73.70322581,51.99354839,122.9354839,24.20967742,16.19032258,9.758064516,5.029032258
2014/1/1,09:00,169.0967742,72.21612903,241.2548387,20.11612903,23.78387097,11.21935484,2.75483871,67.43225806,50.03548387,114.3290323,26.13548387,17.31612903,10.19032258,4.751612903
2014/1/1,10:00,147.2645161,66.83225806,214.0774194,23.49032258,23.61612903,11.44516129,2.429032258,57.14516129,44.46451613,98.42258065,31.20967742,17.0516129,10.49677419,4.829032258
2014/1/1,11:00,127.5096774,62.65806452,190.1483871,25.71935484,24.74516129,11.4483871,2.193548387,45.70645161,39.51612903,83.93225806,36.20322581,16.76451613,10.46774194,4.45483871
2014/1/1,12:00,114.2290323,60.05483871,174.2451613,27.28709677,25.35483871,10.84193548,1.922580645,35.55806452,36.24516129,70.39354839,39.35483871,16.62580645,9.941935484,4.093548387
2014/1/1,13:00,107.1064516,59.11290323,166.1903226,27.68387097,25.21612903,10.17096774,1.658064516,30.23870968,35.25806452,63.50645161,40.71935484,16.38064516,9.658064516,3.841935484
2014/1/1,14:00,105.8967742,60.86774194,166.7387097,26.89677419,25.33548387,10.52580645,1.751612903,27.41612903,36.48064516,61.52580645,39.50967742,16.37096774,9.909677419,3.664516129
2014/1/1,15:00,110.1387097,65.79032258,175.883871,24.5483871,24.83225806,10.97741935,1.761290323,27.77096774,40.99032258,65.90967742,36.10967742,16.5483871,11.09354839,3.622580645
2014/1/1,16:00,117.0290323,70.19677419,187.183871,22.33548387,25.02580645,12.08064516,1.609677419,31.46451613,46.28064516,75.09354839,32.09677419,17.30645161,10.38064516,3.687096774
2014/1/1,17:00,126.416129,73.75806452,200.1580645,20.28387097,24.8483871,12.99677419,1.538709677,38.31612903,50.32258065,85.7516129,29.19032258,17.68064516,11.22258065,4.032258065
2014/1/1,18:00,122.8096774,71.14516129,193.9129032,20.80645161,24.51935484,13.7,1.490322581,40.31612903,49.22903226,87.40645161,29.57419355,17.6516129,11.96451613,4.151612903
2014/1/1,19:00,107.416129,64.81935484,172.1774194,23.31612903,24.5,13.56774194,1.503225806,40.99354839,46.22258065,85.48709677,31.27096774,18,12.77741935,4.219354839
2014/1/1,20:00,94.90967742,57.71290323,152.6,25.38709677,24.32903226,14.43225806,1.548387097,40.52258065,42.42258065,81.49677419,33.20322581,18.19032258,12.7,4.122580645
2014/1/1,21:00,90.5516129,53.10967742,143.6193548,26.64516129,23.02258065,14.0483871,1.848387097,40.29677419,38.70322581,77.31612903,34.76774194,17.92580645,12.25806452,4.112903226
2014/1/1,22:00,91.87419355,51.29032258,143.1483871,26.73548387,22.18709677,13.28064516,1.841935484,40.94193548,36.71290323,76.41290323,34.50967742,17.63548387,11.97419355,4.216129032
2014/1/1,23:00,80.55483871,46.41290323,126.9419355,28.18387097,20.79354839,12.63548387,1.651612903,39.92580645,33.18064516,72.62903226,36.69032258,16.73870968,11.29032258,4.167741935
2014/2/1,00:00,36.23214286,36.21785714,72.51428571,40.22857143,17.425,7.871428571,2.239285714,8.135714286,22.34642857,28.97857143,47.65357143,14.43928571,7.992857143,2.842857143
2014/2/1,01:00,23.95357143,29.475,53.43214286,43.10357143,15.58928571,7.275,2.207142857,5.735714286,19.88928571,25.14642857,50.33928571,13.425,7.403571429,2.925
2014/2/1,02:00,15.61428571,22.575,38.17857143,45.16071429,14.21428571,6.739285714,2.064285714,4.689285714,16.025,20.56428571,52.90714286,12.27857143,6.517857143,3.092857143
2014/2/1,03:00,15.93571429,21.87857143,37.80357143,45.42857143,13.67142857,5.907142857,2.075,4.310714286,14.775,18.59642857,53.03214286,11.875,5.992857143,3.117857143
2014/2/1,04:00,22.28214286,25.80357143,48.075,41.57857143,13.77142857,6.071428571,2.239285714,5.15,16.73571429,20.58928571,50.51785714,11.51428571,6.210714286,3.192857143
2014/2/1,05:00,39.78928571,34.63928571,74.42857143,35.23214286,15.15357143,6.525,2.721428571,8.628571429,22.775,29.47857143,46.16428571,12.11428571,6.285714286,3.325
2014/2/1,06:00,83.7,52.68214286,136.3678571,27.28928571,18.43571429,7.932142857,3.607142857,18.47142857,34.08928571,49.01428571,39.51071429,13.06785714,6.232142857,3.542857143
2014/2/1,07:00,122.45,64.91428571,187.3607143,24.11785714,20.2,8.607142857,3.557142857,27.93214286,42.77142857,66.43928571,34.13571429,13.79285714,7.225,3.560714286
2014/2/1,08:00,122.7321429,64.225,186.9571429,26.025,20.46071429,8.375,3.375,29.825,41.99285714,67.87857143,35.62857143,14.53928571,7.296428571,3.571428571
2014/2/1,09:00,117.2785714,59.83214286,177.0642857,29.09285714,22.20714286,9.142857143,3.367857143,27.63214286,36.93928571,61.2,40.375,17.34285714,9.842857143,3.510714286
2014/2/1,10:00,103.2892857,55.02142857,158.2678571,33.03214286,21.83214286,8.657142857,3.264285714,21.625,30.2,49.26785714,46.61428571,15.72142857,7.846428571,3.317857143
2014/2/1,11:00,92.00357143,51.90714286,143.8928571,35.69642857,21.90357143,8.657142857,3.225,18.48214286,27.36428571,43.33214286,50.12142857,14.86785714,7.725,3.260714286
2014/2/1,12:00,86.08214286,50.93571429,137.0392857,36.43928571,22.29285714,8.542857143,3.053571429,16.48214286,25.70357143,39.84285714,52.34285714,14.04642857,7.471428571,4.403571429
2014/2/1,13:00,83.48571429,50.49642857,133.9678571,36.93214286,21.16428571,8.139285714,3.021428571,15.10714286,24.75,37.57142857,53.275,13.925,7.610714286,3.492857143
2014/2/1,14:00,84.00357143,52.39642857,136.3857143,36.43214286,20.43928571,8.057142857,3.264285714,15.09642857,26.23571429,38.25357143,52.575,13.90357143,7.107142857,3.185714286
2014/2/1,15:00,89.50714286,56.75714286,146.2678571,34.26071429,20.94642857,8.407142857,3.178571429,16.20357143,29.71785714,43.05714286,49.86071429,15.05,7.3,3.125
2014/2/1,16:00,87.08928571,59.13928571,146.2571429,31.81428571,21.69285714,9.110714286,2.914285714,15.59642857,33.60714286,46.05714286,46.26785714,14.93214286,7.939285714,3.171428571
2014/2/1,17:00,93.07142857,64.71785714,157.7714286,27.32857143,22.675,10.13928571,2.85,17.325,40.04642857,53.93571429,40.34285714,16.41785714,9.185714286,3.310714286
2014/2/1,18:00,88.9,64.19285714,153.075,27.22857143,22.66428571,10.16428571,2.721428571,15.78571429,41.06785714,53.60714286,39.12857143,16.36785714,9.285714286,3.175
2014/2/1,19:00,75.75714286,59.3,135.0357143,29.56785714,22,10.04642857,2.478571429,13.93571429,38.52142857,49.33571429,40.56428571,16.38571429,9.914285714,3.153571429
2014/2/1,20:00,59.82142857,52.49642857,112.3357143,31.71428571,21.6,10.16785714,2.442857143,11.84285714,35.07857143,44.15714286,42.53928571,16.53571429,9.885714286,3.271428571
2014/2/1,21:00,53.83214286,47.83571429,101.6714286,33.17857143,21.13928571,10.09642857,2.467857143,10.51785714,31.9,40.06428571,43.675,16.89642857,9.585714286,3.196428571
2014/2/1,22:00,53.44642857,45.45357143,98.92142857,34.54285714,20.80357143,9.832142857,2.428571429,10.86428571,29.63571429,38.33928571,44.61785714,16.28571429,9.167857143,3.267857143
2014/2/1,23:00,43.60357143,40.07142857,83.71428571,36.58928571,19.56071429,9.032142857,2.378571429,9.907142857,26.26785714,35.02857143,46.31428571,15.90714286,8.889285714,3.332142857
2014/3/1,00:00,69.88387097,60.91290323,131.2935484,20.58709677,32.9483871,24.10645161,3.041935484,29.21290323,43.46774194,73.21290323,27.17741935,27.27741935,24.24193548,4.574193548
2014/3/1,01:00,54.03225806,54.03870968,108.0741935,22.01935484,31.23870968,23.49354839,2.683870968,25.97741935,40.40322581,67.60322581,27.89354839,26.06451613,23.31612903,4.651612903
2014/3/1,02:00,45.43548387,45.70645161,91.14516129,22.52258065,29.94193548,22.75806452,2.335483871,22.24516129,35.5483871,57.39032258,28.8516129,24.97419355,22.63870968,3.835483871
2014/3/1,03:00,46.7,43.80322581,90.50645161,22.44193548,29.34516129,22.44193548,2.180645161,23.29354839,33.65483871,56.55806452,28.12258065,24.70645161,22.25806452,4.025806452
2014/3/1,04:00,56.58387097,45.01935484,101.6032258,21.48709677,29.57741935,22.69677419,2.474193548,25.9483871,33.3516129,58.65806452,27.87419355,24.37741935,22.21935484,4.106451613
2014/3/1,05:00,84.38387097,52.72258065,137.0870968,19.00322581,30.72903226,23.0516129,3.080645161,35.41935484,37.14516129,71.84516129,26.39032258,24.27096774,21.73548387,4.364516129
2014/3/1,06:00,146.8806452,69,215.8806452,14.67419355,34.70322581,24.74193548,4.422580645,55.00967742,45.36451613,98.87096774,22.20967742,25.85806452,22.48709677,4.932258065
2014/3/1,07:00,186.716129,78.91935484,265.6258065,13.41290323,37.93548387,25.65806452,5.116129032,73.50322581,51.68064516,123.5419355,20.11935484,28.13548387,23.47419355,5.329032258
2014/3/1,08:00,172.9290323,75.91935484,248.8516129,16.44516129,40.03225806,25.67419355,4.909677419,67.30322581,50.72258065,114.8580645,24.42258065,29.6,23.9516129,5.329032258
2014/3/1,09:00,154.6709677,71.84193548,226.4741935,21.85806452,42.2,25.5,4.629032258,52.82903226,44.97419355,95.1,32.57096774,29.97419355,24.38709677,5.193548387
2014/3/1,10:00,131.2806452,67.97096774,199.2290323,26.85483871,41.29677419,24.57096774,3.948387097,40.10322581,40.36129032,78.10967742,39.5,29.47741935,23.0483871,4.948387097
2014/3/1,11:00,110.4806452,64.39677419,174.8645161,30.46129032,39.02903226,23.21290323,3.419354839,30.48709677,36.42903226,65.08709677,45.78064516,28.39354839,22.14193548,4.609677419
2014/3/1,12:00,100.2967742,62.43870968,162.9064516,34.55806452,36.9,21.06129032,3.035483871,24.98387097,33.91935484,57.05806452,50.72258065,26.52258065,20.97096774,4.44516129
2014/3/1,13:00,95.39032258,62.17419355,157.5516129,36.79354839,34.68387097,19.43870968,2.951612903,19.74193548,31.78709677,49.42258065,54.80967742,24.66774194,17.93548387,4.225806452
2014/3/1,14:00,91.74516129,61.7483871,153.5193548,37.88709677,33.19354839,18.65483871,2.874193548,18.01612903,31.69032258,47.71290323,56.27096774,24.12903226,17.36129032,4.64516129
2014/3/1,15:00,95.81612903,65.33870968,161.1548387,36.92580645,32.77096774,18.81290323,2.916129032,17.82903226,33.72258065,49.47741935,55.7,24.07741935,16.87419355,3.858064516
2014/3/1,16:00,96.76774194,69.76774194,166.5258065,33.07741935,33.95483871,19.56774194,2.903225806,16.96774194,37.55483871,52.01935484,52.4483871,24.69032258,17.70322581,3.793548387
2014/3/1,17:00,102.5096774,77.15806452,179.6580645,26.91290323,35.69032258,21.79032258,3.138709677,18.99032258,46.68064516,63.03225806,43.89354839,26.16451613,19.7516129,3.85483871
2014/3/1,18:00,118.5677419,86.0483871,204.6451613,20.35806452,38.73548387,25.61290323,3.380645161,26.77096774,57.67096774,82.7483871,32.82903226,28.69354839,22.53548387,4.090322581
2014/3/1,19:00,113.0096774,86.01290323,199.0096774,17.97419355,39.92903226,27.70967742,3.6,34.1516129,61.6516129,94.68387097,27.02580645,30.71612903,25.21935484,4.332258065
2014/3/1,20:00,96.77096774,78.62580645,175.4258065,17.53870968,39.51612903,29.20645161,3.448387097,35.60322581,59.29032258,93.73225806,25.88387097,31.71612903,27.28387097,4.216129032
2014/3/1,21:00,89.24193548,73.46451613,162.7032258,17.67096774,38.62258065,28.66451613,3.222580645,34.5,55.40645161,88.64193548,25.77741935,31.1516129,26.92580645,4.203225806
2014/3/1,22:00,88.00967742,70.70967742,158.716129,17.59677419,37.51290323,27.51612903,3.287096774,32.98709677,52.98064516,84.64516129,24.90967742,30.31935484,26.84193548,4.190322581
2014/3/1,23:00,79.80967742,66.23225806,146.0451613,18.0516129,35.58064516,25.73870968,3.212903226,30.76451613,48.82258065,78.67096774,25.7483871,29.2516129,25.49677419,4.125806452
2014/4/1,00:00,39.58,48.06666667,88.29,26.43666667,30.17666667,21.91333333,1.43,13.69333333,35.6,49.02,32.25666667,25.40333333,20.91,4.616666667
2014/4/1,01:00,33.72333333,43.96333333,77.80333333,27.26333333,29.58333333,21.84333333,1.29,12.42333333,32.82,45.79,32.99,25.37333333,20.97666667,4.663333333
2014/4/1,02:00,30.50333333,39.75,70.28,26.72,28.68333333,21.33,1.126666667,11.15666667,30.07666667,40.84,32.94666667,24.65666667,20.23333333,3.74
2014/4/1,03:00,37.77,41.59333333,79.36,24.74333333,28.52666667,20.85,1.443333333,13.08666667,29.96666667,42.35333333,31.41666667,23.91666667,20.15666667,4.13
2014/4/1,04:00,61.01666667,49.15,110.1766667,20.95,30.31,22.26,2.11,18.90333333,33.08,51.56333333,28.08666667,24.65666667,20.72,4.453333333
2014/4/1,05:00,111.4833333,63.59666667,175.08,16.98666667,33.72666667,23.99666667,3.146666667,34.62,40.15,73.94,23.81,26.04333333,21.73333333,4.776666667
2014/4/1,06:00,144.1866667,71.05333333,215.2533333,16.89,35.71666667,24.63666667,3.576666667,47.70666667,44.40666667,91.46666667,23.76333333,27.21,21.85,5.056666667
2014/4/1,07:00,144.57,69.74333333,214.3166667,20.73,36.36666667,23.84666667,3.7,44.98,43.03666667,86.24666667,29.03666667,27.64666667,22.03666667,5.116666667
2014/4/1,08:00,136.3766667,67.99666667,204.3433333,25.63,36.67666667,22.87,3.386666667,38.22666667,39.15333333,75.27,36.32666667,27.90666667,21.50666667,5.073333333
2014/4/1,09:00,121.5266667,65.57666667,187.0966667,29.22666667,35.61666667,21.58666667,3.036666667,29.54,35.42666667,62.96666667,43.16666667,26.05,20.41333333,4.796666667
2014/4/1,10:00,105.29,62.83,168.17,33.1,34.34333333,19.68,2.906666667,24.19,32.38666667,55.35,49.62333333,25.57666667,18.72333333,4.57
2014/4/1,11:00,100.3066667,62.55333333,162.8566667,35.9,33.43,18.96666667,2.95,21.04333333,30.36666667,50.27,54.37666667,24.91,17.40666667,4.553333333
2014/4/1,12:00,95.95,61.75666667,157.7066667,37.67,32.03333333,17.66333333,2.726666667,18.40666667,29.00333333,46.67666667,57.60666667,24.25333333,16.50666667,4.42
2014/4/1,13:00,89.34666667,60.94333333,150.27,39.84666667,30.41666667,17.24666667,2.67,15.84333333,28.11,42.94666667,60.00666667,23.60666667,15.61666667,4.413333333
2014/4/1,14:00,87.83666667,61.14666667,148.98,40.86666667,29.73333333,16.79,2.566666667,14.96,27.83666667,41.39,61.56666667,22.94,14.90666667,4.286666667
2014/4/1,15:00,83.61333333,61.51333333,145.13,40.89333333,28.93666667,16.68333333,2.48,14.36333333,28.95,41.87333333,61.49,22.78666667,14.56666667,4.27
2014/4/1,16:00,79.54333333,61.69666667,141.2433333,39.94,27.46,15.95666667,2.28,14.19333333,30.58666667,42.90333333,58.89333333,21.05,14.19666667,4.046666667
2014/4/1,17:00,80.25666667,63.76,144.0333333,37.05666667,26.76666667,15.5,2.013333333,13.04333333,32.89333333,43.62666667,55.32,20.85333333,13.74333333,3.993333333
2014/4/1,18:00,72.09333333,64.24333333,136.3266667,34.35666667,27.13666667,16.52333333,1.82,12.21333333,36.93,46.30333333,49.36666667,21.37333333,14.23666667,3.936666667
2014/4/1,19:00,61.23666667,63.24,124.5133333,29.83,28.43,18.14666667,1.67,11.66333333,40.59333333,49.81666667,42.70666667,22.47666667,16.01,3.86
2014/4/1,20:00,59.18333333,62.05666667,121.2366667,27.28,29.00666667,19.61333333,1.693333333,12.68,41.65,51.88333333,38.22666667,23.28,17.63,3.883333333
2014/4/1,21:00,64.01666667,62.96,126.9966667,24.95666667,29.85666667,20.53,1.583333333,13.96333333,42.16333333,54.19666667,35.26,23.84333333,18.75666667,3.91
2014/4/1,22:00,57.79666667,59.81333333,117.6,23.58333333,30.43,21.35666667,1.67,14.32,41.66,54.40666667,32.67,24.76333333,20.12,4.013333333
2014/4/1,23:00,49.02666667,54.38666667,103.4033333,24.10666667,30.33666667,21.4,1.54,13.33666667,38.61,50.99333333,32.47666667,24.94666667,20.26,3.986666667
2014/5/1,00:00,37.07741935,44.34193548,82.18064516,35.09677419,23.8483871,17.16774194,0.735483871,9.287096774,31.41935484,39.27419355,40.18709677,19.52258065,15.91935484,3.267741935
2014/5/1,01:00,30.46129032,41.66774194,72.23548387,33.63225806,23.1483871,16.46774194,0.74516129,8.303225806,29.86451613,37.5483871,39.90967742,19.0516129,15.91612903,3.370967742
2014/5/1,02:00,27.53870968,37.39354839,64.92903226,32.4516129,21.86451613,15.86129032,0.480645161,7.251612903,27.37741935,34.27419355,39.63225806,18.28064516,15.05483871,2.84516129
2014/5/1,03:00,35.69677419,38.99032258,74.70967742,29.58387097,21.69032258,15.62580645,0.767741935,8.85483871,27.27419355,35.76451613,37.11935484,17.57741935,14.87741935,3.022580645
2014/5/1,04:00,57.89032258,46.35483871,104.2774194,24.53225806,23.19354839,16.47741935,1.132258065,14.7483871,30.51290323,44.2516129,33.1483871,18.41290323,14.8483871,3.209677419
2014/5/1,05:00,97.55806452,59.25806452,156.8290323,21.02258065,25.39354839,17.02903226,1.703225806,23.04516129,36.38709677,56.53225806,30.64193548,18.25483871,14.86774194,3.480645161
2014/5/1,06:00,121.1548387,66.60967742,187.8516129,23.2516129,25.38709677,15.88709677,2.141935484,25.23548387,39.28709677,61.24516129,33.99032258,17.05483871,13.92258065,3.380645161
2014/5/1,07:00,119.9387097,65.2516129,185.2225806,27.50322581,24.88709677,14.33225806,2.122580645,25.6,38.2516129,61.32903226,39.25483871,17.32580645,12.2483871,3.512903226
2014/5/1,08:00,119.1967742,64.27741935,183.5032258,31.6483871,24.64193548,12.97419355,2.05483871,23.4516129,34.85806452,55.80967742,45.67741935,16.73225806,10.99677419,3.34516129
2014/5/1,09:00,113.5903226,62.81935484,176.4387097,35.82903226,24.00967742,12.02258065,2.1,18.9483871,31.27419355,47.79354839,51.68064516,15.78387097,10.21612903,3.222580645
2014/5/1,10:00,104.0451613,60.38064516,164.4,38.53548387,23.46129032,11.35806452,1.825806452,17.49032258,29.35483871,44.91935484,55.97741935,15.78064516,9.941935484,2.961290323
2014/5/1,11:00,96.24516129,59.11935484,155.3903226,41.69354839,22.97419355,10.46451613,1.896774194,15.60322581,27.5516129,41.37741935,60.71612903,15.58064516,9.561290323,2.835483871
2014/5/1,12:00,94.17419355,59.24516129,153.4612903,44.07419355,22.97419355,10.68064516,1.864516129,14.39354839,26.24516129,38.62258065,63.50322581,15.80322581,9.177419355,2.858064516
2014/5/1,13:00,93.71290323,60.08064516,153.7387097,45.21290323,23.71612903,11.00967742,2.067741935,13.26451613,26.02903226,37.1483871,64.91290323,16.37419355,9.235483871,2.680645161
2014/5/1,14:00,94.2516129,61.48709677,155.8774194,45.38709677,22.45806452,10.9516129,1.919354839,13.1516129,27.21612903,37.76129032,64.79032258,15.17741935,8.848387097,2.512903226
2014/5/1,15:00,90.68709677,61.47096774,152.2709677,44.80967742,22.00967742,11.29032258,1.638709677,13.27741935,27.43225806,37.36129032,64.86774194,14.90967742,9.009677419,2.477419355
2014/5/1,16:00,88.01612903,62.62580645,150.7774194,43.43225806,22.36129032,11.35483871,1.719354839,11.46451613,28.59354839,38.1516129,63.8483871,15.61612903,9.096774194,2.490322581
2014/5/1,17:00,86.80645161,63.54193548,150.3967742,43.39677419,21.99354839,11.52258065,1.538709677,9.690322581,29.40322581,37.04193548,62.55483871,14.66451613,9.238709677,2.525806452
2014/5/1,18:00,76.2,62.56774194,138.8548387,41.98064516,21.94193548,11.90322581,1.477419355,10.27419355,31.6,38.56129032,59.59354839,14.96451613,9.712903226,2.632258065
2014/5/1,19:00,61.03548387,59.78064516,120.8677419,38.75483871,21.94516129,12.33548387,1.14516129,8.625806452,34.03548387,40.33870968,54.9516129,15.89032258,10.91612903,2.596774194
2014/5/1,20:00,61.00645161,59.90967742,120.9064516,34.72580645,22.62903226,13.72903226,0.974193548,8.970967742,36.98709677,43.63225806,48.3483871,16.97741935,12.04516129,2.461290323
2014/5/1,21:00,59.48064516,58.77096774,118.3193548,33.14516129,23.3483871,14.30967742,0.883870968,10.07741935,37.82258065,45.10322581,44.24193548,17.98064516,13.18709677,2.635483871
2014/5/1,22:00,55.86451613,57.06774194,112.9903226,31.30322581,23.88387097,15.37741935,0.829032258,10.00322581,37.16451613,45.08387097,42.1483871,18.22903226,14.07419355,2.767741935
2014/5/1,23:00,46.97741935,51.78064516,98.87741935,31.02903226,24.48387097,16.69677419,0.85483871,9.958064516,35.13870968,43.67419355,40.58064516,19.06129032,15.06451613,2.832258065
2014/6/1,00:00,38.03,43.97666667,82.66666667,28.87666667,19.18666667,11.21,2.076666667,8.19,30.03666667,38.98,33.44,15.55666667,11.37,1.88
2014/6/1,01:00,30.37,40.48666667,70.85,28.32333333,18.49666667,11.26666667,1.883333333,7.823333333,27.73666667,36.72,33.02666667,15.25,11.08333333,2.353333333
2014/6/1,02:00,29.24,37.28,66.51666667,26.78333333,19.00666667,11.16333333,1.666666667,7.836666667,25.54,33.15,32.18333333,15.53,11.34,2.266666667
2014/6/1,03:00,40.2,39.54333333,79.74,22.44333333,19.02666667,11.51666667,1.77,10.70333333,26.09666667,36.14666667,28.77,15.49,11.03,2.343333333
2014/6/1,04:00,63.37,46.40666667,109.77,17.9,20.63666667,12.31333333,2.296666667,17.66,28.85333333,45.77,24.76,16.25,11.22,2.53
2014/6/1,05:00,102.44,57.83,160.2666667,16.55333333,23.42,14.06666667,3.07,25.61666667,32.98666667,57.18333333,24.17666667,16.86,12.27666667,2.793333333
2014/6/1,06:00,126.2466667,64.57666667,190.8066667,18.78333333,24.64666667,14.41666667,3.743333333,29.68,36.03333333,64.84,26.03666667,17.73666667,12.54,2.98
2014/6/1,07:00,122.1466667,62.89,185.0266667,22.43333333,24.53666667,13.09666667,3.766666667,29.55666667,35.16666667,64.34333333,32.27666667,17.63,11.42666667,2.996666667
2014/6/1,08:00,121.1833333,62.69333333,183.88,27.02333333,24.34,11.94,3.766666667,26.26,32.12666667,57.27,39.03666667,17.02666667,10.78666667,2.963333333
2014/6/1,09:00,113.4866667,60.64333333,174.1266667,30.56666667,24.09,11.11,3.67,21.96,28.87666667,49.93,44.66333333,16.57333333,9.95,2.893333333
2014/6/1,10:00,103.4966667,59.14666667,162.64,32.77333333,23.44666667,10.92666667,3.486666667,20.41,27.04,46.56666667,48.65,17.43,9.676666667,2.676666667
2014/6/1,11:00,95.91333333,58.35666667,154.2766667,35.72,22.91666667,10.48666667,3.513333333,18.01,25.57,43.28,53.03333333,16.57333333,9.373333333,2.48
2014/6/1,12:00,89.52333333,58.75333333,148.2333333,38.26333333,22.66,10.49,4.12,16.08666667,24.65,40.30333333,57.82666667,16.14666667,9.07,2.49
2014/6/1,13:00,85.55,59.01333333,144.5366667,40.24666667,23.08666667,11.18666667,4.886666667,14.31,24.2,37.69,60.73,17.05,9.413333333,2.09
2014/6/1,14:00,83.03333333,60.21666667,143.2566667,41.67666667,22.56,10.82333333,3.963333333,14.68666667,24.94666667,38.24333333,62.36333333,16.76,9.856666667,2.333333333
2014/6/1,15:00,78.96333333,60.77666667,139.74,42.52666667,23.04333333,10.68,3.56,13.35333333,25.55333333,37.03666667,62.79666667,16.59,9.683333333,2.283333333
2014/6/1,16:00,75.10666667,60.49,135.5666667,42.57333333,22.33666667,10.72333333,3.35,11.93333333,25.82333333,36.22666667,62.98333333,15.83666667,9.066666667,2.186666667
2014/6/1,17:00,73.22666667,59.56333333,132.7866667,42.67,21.79333333,10.86,3.18,10.53,26.26,34.86,61.79333333,15.50333333,9.076666667,2.14
2014/6/1,18:00,63.69,57.4,121.1,41.55333333,22.01666667,11.02333333,2.91,9.723333333,27.6,35.89666667,59.09666667,16.03,9.513333333,2.186666667
2014/6/1,19:00,51.47666667,52.82666667,104.2966667,39.55333333,21.24333333,11.26333333,2.716666667,8.263333333,28.56,35.09666667,54.75,16.48333333,10.33333333,2.086666667
2014/6/1,20:00,48.12666667,52.45333333,100.5766667,35.93666667,21.05666667,11.84333333,2.62,7.346666667,30.75,36.25666667,48.30666667,16.05666667,10.67333333,1.993333333
2014/6/1,21:00,52.14333333,53.45333333,105.6,31.93333333,21.00666667,11.73666667,2.39,8.14,32.84,39.55666667,42.26333333,16.22666667,11.22333333,1.983333333
2014/6/1,22:00,51.26666667,52.36,103.6333333,28.35666667,20.87,11.98,2.31,8.593333333,33.38333333,41.34,37.23666667,16.11,11.56666667,2.096666667
2014/6/1,23:00,44.21333333,48.80666667,93.03,27.10333333,19.89,11.72,2.116666667,8.946666667,32.17,40.98666667,34.84,15.61666667,11.12,2.14
2014/7/1,00:00,26.73870968,35.55806452,62.56451613,28.61935484,19.34193548,12.07419355,2.570967742,5.538709677,24.29032258,29.96129032,36.75806452,16.13225806,12.25806452,3.203225806
2014/7/1,01:00,22.26774194,33.2483871,55.50322581,27.99677419,18.87096774,11.67741935,2.458064516,4.983870968,22.68709677,27.88709677,34.99354839,15.70322581,12.10645161,3.561290323
2014/7/1,02:00,20.60967742,29.55806452,50.16774194,27.95483871,18.16451613,11.55483871,2.135483871,4.503225806,20.40967742,24.78709677,34.80322581,15.4516129,12.1516129,3.387096774
2014/7/1,03:00,26.70967742,29.92258065,56.62903226,26.49354839,17.88064516,11.54193548,2.390322581,5.948387097,19.89677419,25.45806452,33.91612903,15.17419355,11.8483871,3.583870968
2014/7/1,04:00,45.74193548,37.32903226,83.07419355,21.00322581,19.36129032,12.39354839,2.706451613,9.916129032,22.49354839,31.91290323,29.49677419,15.92258065,12.06774194,3.790322581
2014/7/1,05:00,75.77096774,48.46129032,124.2193548,17.15483871,22.15806452,13.99677419,3.403225806,17.72580645,27.2,43.96774194,26.83548387,16.74516129,13.01612903,4.003225806
2014/7/1,06:00,96.53870968,55.4,151.9258065,17.44193548,23.76129032,14.2,3.887096774,23.97096774,31.13548387,54.46451613,26.44516129,17.01935484,12.93548387,4.258064516
2014/7/1,07:00,95.26774194,55.27419355,150.5225806,19.86774194,23.85806452,13.48709677,4.070967742,26.80967742,32.02580645,58.47741935,29.29032258,17.64193548,12.5483871,4.393548387
2014/7/1,08:00,93.21935484,55.01935484,148.2322581,22.81290323,24.81612903,13.08387097,4.15483871,24.51290323,30.32903226,54.3483871,34.74516129,18.21935484,12.17419355,4.435483871
2014/7/1,09:00,88.57419355,54.7516129,143.3129032,26.75806452,24.20967742,12.61935484,4.061290323,20.92258065,28.76451613,49.39354839,41.28387097,17.28387097,11.76129032,4.277419355
2014/7/1,10:00,82.84193548,55.26774194,138.1290323,29.76129032,24.43225806,13.0483871,4.061290323,19.71935484,28.13548387,48.05483871,48.21290323,18.70967742,11.98064516,4.225806452
2014/7/1,11:00,80.2516129,56.62903226,136.9451613,33.61290323,24.83870968,13.00967742,4.080645161,17.71612903,27.30645161,45.25806452,55.32258065,19.43548387,11.29354839,4.1
