measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,214,Severe hearing loss,3,Rate,2019,26.994082228745942,41.01165464310278,17.56087892731065
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,215,Profound hearing loss,1,Number,2019,556.00512295949,709.8939446919063,434.02432356084876
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,215,Profound hearing loss,2,Percent,2019,0.001622892795715516,0.0020714305163614466,0.0012632285473284893
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,215,Profound hearing loss,3,Rate,2019,150.49265106348886,192.1453909308432,117.47638354668284
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,216,Complete hearing loss,1,Number,2019,660.5007891800315,817.1592087753121,529.6738066009594
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,216,Complete hearing loss,2,Percent,2019,0.0019278775916795965,0.002387124272313192,0.0015438977138865942
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,216,Complete hearing loss,3,Rate,2019,178.77625706781797,221.1786377344218,143.36561312597084
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,217,Mild heart failure,1,Number,2019,389.25886956582485,525.735073376811,274.36641475263957
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,217,Mild heart failure,2,Percent,2019,0.0011361896792164358,0.0015330526455305186,0.000800652946937917
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,217,Mild heart failure,3,Rate,2019,105.35981920297151,142.299525098618,74.26213790824697
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,218,Moderate heart failure,1,Number,2019,252.98090618442697,343.5579825260025,181.69510501620948
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,218,Moderate heart failure,2,Percent,2019,0.0007384381628408902,0.0010056464461488737,0.0005315929072880009
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,218,Moderate heart failure,3,Rate,2019,68.47377059673614,92.99006330941474,49.17900377177032
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,219,Severe heart failure,1,Number,2019,680.7510833438741,842.5679860720037,552.8535495739394
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,219,Severe heart failure,2,Percent,2019,0.0019870179550641846,0.0024588176037191947,0.001610312718793752
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,219,Severe heart failure,3,Rate,2019,184.25735846003343,228.05597410734498,149.63962181208896
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,220,Primary infertility,1,Number,2019,3997.705785846642,7053.309888253013,2120.552303579715
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,220,Primary infertility,2,Percent,2019,0.011668669495235207,0.020526410363153738,0.006189412893926296
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,220,Primary infertility,3,Rate,2019,1082.0499974561262,1909.1034597047303,573.9651033894357
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,221,Secondary infertility,1,Number,2019,6796.655419964418,12893.77346558965,3120.766599524235
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,221,Secondary infertility,2,Percent,2019,0.019835904597027262,0.03784961028306121,0.00911535036161168
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,221,Secondary infertility,3,Rate,2019,1839.635374348879,3489.92854727713,844.6908481938752
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,225,Profound intellectual disability,1,Number,2019,85.13055679319295,101.7523047405053,71.33138344313438
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,225,Profound intellectual disability,2,Percent,2019,0.00045042265922267045,0.0005370861014762242,0.00037641358723933987
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,225,Profound intellectual disability,3,Rate,2019,42.067746024717174,50.281476763411355,35.24880648398899
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,226,Moderate pelvic inflammatory disease,1,Number,2019,33.35226626229306,44.588243922080196,24.27977395026156
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,226,Moderate pelvic inflammatory disease,2,Percent,2019,0.0001764673101032734,0.00023538342732075892,0.00012858139114350708
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,226,Moderate pelvic inflammatory disease,3,Rate,2019,16.48121096963242,22.033532865982526,11.997987591675406
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,227,Severe pelvic inflammatory disease,1,Number,2019,4.128961739931941,5.641537810889707,2.949549530911567
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,227,Severe pelvic inflammatory disease,2,Percent,2019,2.1846381449234704e-05,2.9700155502817153e-05,1.557534586585858e-05
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,227,Severe pelvic inflammatory disease,3,Rate,2019,2.0403497917109834,2.7877978102960532,1.4575365794345774
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,229,Moderate vision loss,1,Number,2019,5808.9108463088905,6431.258426432633,5204.450824232519
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,229,Moderate vision loss,2,Percent,2019,0.030734915619878612,0.03406493631895383,0.027564844937952766
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,229,Moderate vision loss,3,Rate,2019,2870.50614218803,3178.042718077504,2571.8088042559357
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,230,Severe vision loss,1,Number,2019,750.2120452364953,857.2050498557115,665.631897003833
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,230,Severe vision loss,2,Percent,2019,0.003969366325154846,0.004527673692212682,0.0035201952289325863
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,230,Severe vision loss,3,Rate,2019,370.7215243565285,423.5927225994428,328.9257658343774
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,231,Blindness,1,Number,2019,480.51775136366246,537.5971784566685,423.1227862895812
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,231,Blindness,2,Percent,2019,0.0025424457396490308,0.002846600317585434,0.0022371774348027857
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,231,Blindness,3,Rate,2019,237.45056400654346,265.65668566998056,209.0885174654943
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,233,Presbyopia,1,Number,2019,1447.628992930066,2058.8109124268785,952.2200844125181
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,233,Presbyopia,2,Percent,2019,0.0076593552635277,0.01087672159060269,0.005047045624733049
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,233,Presbyopia,3,Rate,2019,715.3540527232703,1017.3730542757999,470.5449392045275
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,236,Borderline intellectual disability,1,Number,2019,407.22096349790667,501.4329501140897,333.8474753581129
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,236,Borderline intellectual disability,2,Percent,2019,0.002154615947722479,0.0026549963011012344,0.0017641990695616019
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,236,Borderline intellectual disability,3,Rate,2019,201.23054181339907,247.78592773765217,164.97261774612397
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,379,Treated heart failure,1,Number,2019,552.3478558972157,680.0122065998238,453.97328074911576
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,379,Treated heart failure,2,Percent,2019,0.002922462250558289,0.0035910148545352416,0.002399974781262607
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,379,Treated heart failure,3,Rate,2019,272.945816337467,336.0318771371677,224.33346375209516
5,Prevalence,44730,Westminster,3,Both,22,All ages,294,All causes,236,Borderline intellectual disability,1,Number,2019,418.6138732680413,527.84959901856,332.1673251459383
5,Prevalence,44730,Westminster,3,Both,22,All ages,294,All causes,236,Borderline intellectual disability,2,Percent,2019,0.001909219764413361,0.002405537983871663,0.0015118792113840234
5,Prevalence,44730,Westminster,3,Both,22,All ages,294,All causes,236,Borderline intellectual disability,3,Rate,2019,180.62933856161933,227.76388939620344,143.32817917497763
5,Prevalence,44730,Westminster,3,Both,22,All ages,294,All causes,379,Treated heart failure,1,Number,2019,537.2633619589888,656.5536489108707,441.0129021312327
5,Prevalence,44730,Westminster,3,Both,22,All ages,294,All causes,379,Treated heart failure,2,Percent,2019,0.0024503534513817342,0.0029925941008648277,0.0020120002476294216
5,Prevalence,44730,Westminster,3,Both,22,All ages,294,All causes,379,Treated heart failure,3,Rate,2019,231.82587081127414,283.2989036105176,190.29438319187759
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,227,Severe pelvic inflammatory disease,1,Number,2019,8.370473586092562,12.123985381473071,5.739914965409771
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,227,Severe pelvic inflammatory disease,2,Percent,2019,2.9798034346164444e-05,4.305507437172665e-05,2.0452682150706476e-05
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,227,Severe pelvic inflammatory disease,3,Rate,2019,2.7748498883861625,4.019156041358542,1.9028077966313102
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,229,Moderate vision loss,1,Number,2019,6254.09281836098,6966.870919371524,5542.593826689757
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,229,Moderate vision loss,2,Percent,2019,0.02226355892500114,0.024788020177347096,0.019714762082246897
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,229,Moderate vision loss,3,Rate,2019,2073.2600826576177,2309.549250013618,1837.394945838353
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,230,Severe vision loss,1,Number,2019,579.527507468242,646.3060944005578,517.6967486044222
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,230,Severe vision loss,2,Percent,2019,0.0020630226472037306,0.002298460615908004,0.001844351583806129
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,230,Severe vision loss,3,Rate,2019,192.1159923480081,214.25339623440186,171.61881586600288
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,231,Blindness,1,Number,2019,362.8853840304949,410.47299566325063,319.0604689393662
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,231,Blindness,2,Percent,2019,0.0012918278507435374,0.0014597478638674604,0.0011338598561648117
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,231,Blindness,3,Rate,2019,120.29814765164869,136.07365634534,105.7699898958915
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,233,Presbyopia,1,Number,2019,944.2298360990551,1341.9740194646743,632.237163273346
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,233,Presbyopia,2,Percent,2019,0.003361267607873302,0.004774466946476623,0.0022483209618309016
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,233,Presbyopia,3,Rate,2019,313.01646536028795,444.87046280340576,209.5894818732217
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,236,Borderline intellectual disability,1,Number,2019,600.171276262217,743.3088235276663,488.78624281394247
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,236,Borderline intellectual disability,2,Percent,2019,0.0021365131316332395,0.002645127824949556,0.001738046608156783
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,236,Borderline intellectual disability,3,Rate,2019,198.95949516115914,246.4102400883421,162.03485231354767
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,379,Treated heart failure,1,Number,2019,513.5469347601958,616.8423635994567,428.8419003162513
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,379,Treated heart failure,2,Percent,2019,0.0018281571105670893,0.0021993677727300837,0.0015268688430520457
5,Prevalence,44758,Tower Hamlets,3,Both,22,All ages,294,All causes,379,Treated heart failure,3,Rate,2019,170.24313378970945,204.48603608637936,142.16303139705064
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,209,Moderate epilepsy,2,Percent,2019,0.00211571747914214,0.003910009327037203,0.0012584612757977893
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,209,Moderate epilepsy,3,Rate,2019,197.7356582730105,365.1328649990494,117.41308408753503
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,210,Severe epilepsy,1,Number,2019,390.99116898510056,801.7899784936864,197.58286337886702
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,210,Severe epilepsy,2,Percent,2019,0.0020978674080730907,0.004305309070202058,0.00106396391591074
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,210,Severe epilepsy,3,Rate,2019,196.07081375556646,402.0745889283907,99.08211714194917
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,211,Mild hearing loss,1,Number,2019,25419.648716390537,26747.041543734766,24066.255979554906
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,211,Mild hearing loss,2,Percent,2019,0.1363896581310865,0.14365806921743488,0.1291058393388388
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,211,Mild hearing loss,3,Rate,2019,12747.221944015977,13412.871228387932,12068.534453628317
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,212,Moderate hearing loss,1,Number,2019,9955.248762784686,11213.794597020242,8734.375159672083
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,212,Moderate hearing loss,2,Percent,2019,0.0534147619204967,0.060259029120194936,0.04690095990130589
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,212,Moderate hearing loss,3,Rate,2019,4992.2706211624745,5623.395120745858,4380.037660821366
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,213,Moderately severe hearing loss,1,Number,2019,2034.1431664291765,2519.835653330516,1650.6722100446425
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,213,Moderately severe hearing loss,2,Percent,2019,0.01091406109291593,0.013517708176893047,0.008872082671730518
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,213,Moderately severe hearing loss,3,Rate,2019,1020.0642305358355,1263.6250285684357,827.764586876093
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,214,Severe hearing loss,1,Number,2019,101.79754301483132,157.7323924215124,62.93369509940154
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,214,Severe hearing loss,2,Percent,2019,0.0005461943368160921,0.0008441363611100342,0.0003384074687602504
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,214,Severe hearing loss,3,Rate,2019,51.04853684814515,79.09825333900777,31.559436093694952
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,215,Profound hearing loss,1,Number,2019,397.55702223526936,495.729922077876,313.7137806681273
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,215,Profound hearing loss,2,Percent,2019,0.0021330798342975897,0.002659216881233723,0.001689619282551834
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,215,Profound hearing loss,3,Rate,2019,199.36340011525812,248.59428277393297,157.3184284995424
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,216,Complete hearing loss,1,Number,2019,482.6091039993931,585.254993870325,389.8921591228308
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,216,Complete hearing loss,2,Percent,2019,0.0025894175033159272,0.00314065373894112,0.0020986112847331123
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,216,Complete hearing loss,3,Rate,2019,242.01457028460842,293.48852865532757,195.51969195253457
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,217,Mild heart failure,1,Number,2019,222.3858275067201,298.7890964167825,154.56884675163533
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,217,Mild heart failure,2,Percent,2019,0.001193217132971785,0.0016086744320982491,0.0008278653770136167
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,217,Mild heart failure,3,Rate,2019,111.52008952051096,149.83412906177784,77.51182627095977
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,218,Moderate heart failure,1,Number,2019,144.6575698649183,197.71391992614448,101.57726683157895
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,218,Moderate heart failure,2,Percent,2019,0.0007761755406759842,0.0010581803492213787,0.0005436929870586528
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,218,Moderate heart failure,3,Rate,2019,72.54160627959878,99.14783822700431,50.93807468447695
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,219,Severe heart failure,1,Number,2019,389.1603259443489,485.8815920040623,313.0656414594474
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,219,Severe heart failure,2,Percent,2019,0.0020880237029948373,0.0026088384493388414,0.0016831230768857236
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,219,Severe heart failure,3,Rate,2019,195.1526986846029,243.65562879686675,156.993405347734
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,220,Primary infertility,1,Number,2019,1485.3945724601317,2523.648782602418,808.7314041144886
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,220,Primary infertility,2,Percent,2019,0.007969962761297246,0.01356241844478798,0.004336694518330332
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,220,Primary infertility,3,Rate,2019,744.8826103319436,1265.5372031099675,405.5555140184054
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,221,Secondary infertility,1,Number,2019,3171.467052560889,6039.863104052598,1437.1327745945516
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,221,Secondary infertility,2,Percent,2019,0.017014306856749463,0.03229659628696367,0.007728726556649019
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,221,Secondary infertility,3,Rate,2019,1590.399413390018,3028.8174458204767,720.6807082650162
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,192,Anemia,1,Number,2019,13834.439120661893,18377.023739310065,9959.238821323961
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,192,Anemia,2,Percent,2019,0.07319105852477528,0.09715525513734603,0.05271233763587893
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,192,Anemia,3,Rate,2019,6836.366320688174,9081.110196818421,4921.414179784388
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,193,Epilepsy,1,Number,2019,1176.0032291716113,1604.2859409874122,635.7421573417918
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,193,Epilepsy,2,Percent,2019,0.006222217754019761,0.008487538815800685,0.003348982409518977
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,193,Epilepsy,3,Rate,2019,581.128645607477,792.7669694494384,314.1555819637111
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,194,Guillain-Barré syndrome,1,Number,2019,3.9800560762168207,5.221100292930055,3.0321013386960898
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,194,Guillain-Barré syndrome,2,Percent,2019,2.1058420695467002e-05,2.760563164786472e-05,1.6021438034874823e-05
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,194,Guillain-Barré syndrome,3,Rate,2019,1.9667672159734946,2.580036233360105,1.4983300220546807
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,195,Hearing loss,1,Number,2019,39141.88957127848,41299.41425220819,37169.430734560854
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,195,Hearing loss,2,Percent,2019,0.20709925114499095,0.21864087178508868,0.19682230140822832
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,195,Hearing loss,3,Rate,2019,19342.18606618736,20408.339087362805,18367.484378415942
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,196,Heart failure,1,Number,2019,1499.3748638146585,1811.2660518352611,1243.987528570333
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,196,Heart failure,2,Percent,2019,0.007933197692879052,0.009573918022488415,0.00657761201519525
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,196,Heart failure,3,Rate,2019,740.9245674268097,895.0473616295038,614.7234715842576
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,197,Developmental intellectual disability,1,Number,2019,2437.9926795681213,2980.501716856525,1962.2094111843087
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,197,Developmental intellectual disability,2,Percent,2019,0.0128991449764545,0.015758262443906695,0.010383884673201721
5,Prevalence,44739,Sutton,3,Both,22,All ages,294,All causes,197,Developmental intellectual disability,3,Rate,2019,1204.7478686570996,1472.831777143732,969.6368761869967
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,222,Mild intellectual disability,1,Number,2019,2415.9403374613908,3524.8820735932313,1402.2022544311492
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,222,Mild intellectual disability,2,Percent,2019,0.007051436437863429,0.010272124023081704,0.004100260764249505
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,222,Mild intellectual disability,3,Rate,2019,653.9171154764249,954.071870988611,379.53091776084085
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,223,Moderate intellectual disability,1,Number,2019,987.7055850494586,1163.4630059033425,846.0130281760656
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,223,Moderate intellectual disability,2,Percent,2019,0.002882921796572757,0.003385872091884744,0.002467693552578942
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,223,Moderate intellectual disability,3,Rate,2019,267.3400402735808,314.91190448158284,228.98843587407478
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,224,Severe intellectual disability,1,Number,2019,745.7018416798709,879.2301802410823,630.9984485645516
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,224,Severe intellectual disability,2,Percent,2019,0.002176588867842533,0.0025685169479892057,0.0018399493198412165
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,224,Severe intellectual disability,3,Rate,2019,201.8374335473637,237.97924741270805,170.7909251554624
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,225,Profound intellectual disability,1,Number,2019,177.18995770057055,211.4692252733947,148.6215100382348
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,225,Profound intellectual disability,2,Percent,2019,0.0005171875645920944,0.0006158042054384986,0.00043416702784352475
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,225,Profound intellectual disability,3,Rate,2019,47.95960572134721,57.23789766601488,40.2270485057068
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,226,Moderate pelvic inflammatory disease,1,Number,2019,69.70616735088669,98.71555861908526,49.5727178167914
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,226,Moderate pelvic inflammatory disease,2,Percent,2019,0.0002034687588229902,0.00028785718782974886,0.0001442667573818903
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,226,Moderate pelvic inflammatory disease,3,Rate,2019,18.86721090674998,26.719117332452655,13.417735586610306
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,227,Severe pelvic inflammatory disease,1,Number,2019,8.631037183142354,12.3557344590284,5.8828831284696665
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,227,Severe pelvic inflammatory disease,2,Percent,2019,2.5193476246094262e-05,3.6021680201563084e-05,1.713739618605271e-05
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,227,Severe pelvic inflammatory disease,3,Rate,2019,2.336143343796632,3.3442987443681593,1.592306691685961
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,229,Moderate vision loss,1,Number,2019,8001.349721797001,8869.717364047034,7128.7847535546625
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,229,Moderate vision loss,2,Percent,2019,0.023354850356830294,0.0258872578084569,0.020736016046680517
5,Prevalence,44753,Newham,3,Both,22,All ages,294,All causes,229,Moderate vision loss,3,Rate,2019,2165.707260591325,2400.7463693757245,1929.532071058969
5,Prevalence,44744,Ealing,3,Both,22,All ages,294,All causes,192,Anemia,1,Number,2019,24159.280277114398,32231.282822323275,17169.892154194094
5,Prevalence,44744,Ealing,3,Both,22,All ages,294,All causes,192,Anemia,2,Percent,2019,0.06990645053040208,0.09334413013312803,0.05004949698157343
5,Prevalence,44744,Ealing,3,Both,22,All ages,294,All causes,192,Anemia,3,Rate,2019,6531.095214455633,8713.238746439365,4641.620081174464
5,Prevalence,44744,Ealing,3,Both,22,All ages,294,All causes,193,Epilepsy,1,Number,2019,2222.284864625765,2976.1626244004306,1297.7076858854466
5,Prevalence,44744,Ealing,3,Both,22,All ages,294,All causes,193,Epilepsy,2,Percent,2019,0.006430724338277317,0.008618221989194867,0.0037379236526937985
5,Prevalence,44744,Ealing,3,Both,22,All ages,294,All causes,193,Epilepsy,3,Rate,2019,600.7610275651836,804.560452575908,350.81560211366724
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,198,Infertility,1,Number,2019,4656.86162502102,7644.137557533354,2680.054335458128
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,198,Infertility,2,Percent,2019,0.024984269618046707,0.040946780958504,0.01435973991096302
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,198,Infertility,3,Rate,2019,2335.282023721962,3833.314893672618,1343.970084609337
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,199,Pelvic inflammatory disease,1,Number,2019,33.39649537815352,47.823589087132895,23.795260628013423
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,199,Pelvic inflammatory disease,2,Percent,2019,0.00017918969207222617,0.00025643994980253276,0.00012726433655903195
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,199,Pelvic inflammatory disease,3,Rate,2019,16.747380874037344,23.982152981525005,11.932638087378832
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,200,Blindness and vision loss,1,Number,2019,8149.926227794916,8918.35063501866,7382.732329775544
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,200,Blindness and vision loss,2,Percent,2019,0.04372866300796071,0.04796016122076675,0.03950869705512794
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,200,Blindness and vision loss,3,Rate,2019,4086.9533490473204,4472.296064651569,3702.2276983800143
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,205,Mild anemia,1,Number,2019,9872.48075081813,13372.571147440605,7045.780409655142
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,205,Mild anemia,2,Percent,2019,0.05296699867400108,0.0714649002466667,0.03793172962251787
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,205,Mild anemia,3,Rate,2019,4950.764846233241,6705.959404885699,3533.2560120219896
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,206,Moderate anemia,1,Number,2019,3041.8343597207913,4528.832289452111,1913.349927628854
5,Prevalence,44727,Richmond upon Thames,3,Both,22,All ages,294,All causes,206,Moderate anemia,2,Percent,2019,0.016317477840558762,0.024375932240362254,0.010283680380942373
